id,code_number,description,add_entry
"combined_nom_81093000",81093000,"Cascami e avanzi di zirconio (escl. ceneri e residui contenenti zirconio)",
"combined_nom_81099000",81099000,"Lavori di zirconio, n.n.a.",
"combined_nom_81101000",81101000,"Antimonio greggio; polveri di antimonio",
"combined_nom_81102000",81102000,"Cascami e avanzi di antimonio (escl. ceneri e residui contenenti antimonio)",
"combined_nom_81109000",81109000,"Lavori di antimonio, n.n.a.",
"combined_nom_81110011",81110011,"Manganese greggio; polveri di manganese",
"combined_nom_81110019",81110019,"Cascami ed avanzi di manganese",
"combined_nom_81110090",81110090,"Lavori di manganese, n.n.a.",
"combined_nom_81121200",81121200,"Berillio greggio; polverio di berillio",
"combined_nom_81121300",81121300,"Cascami e avanzi di berillio (escl. ceneri e residui contenenti berillio)",
"combined_nom_81121900",81121900,"Lavori di berillio, n.n.a.",
"combined_nom_81122110",81122110,"Leghe di cromo contenenti, in peso, > 10% di nichel; polveri di queste leghe (escl. ceneri e residui contenenti cromo o leghe di cromo)",
"combined_nom_81122190",81122190,"Cromo greggio; polveri di cromo (escl. leghe di cromo, contenenti, in peso, > 10% di nichel)",
"combined_nom_81122200",81122200,"Cascami e avanzi di cromo (escl. ceneri e residui contenenti cromo; leghe di cromo contenenti, in peso, > 10% di nichel)",
"combined_nom_81122900",81122900,"Lavori di cromo, n.n.a.",
"combined_nom_81123020",81123020,"Germanio greggio; polveri di germanio",
"combined_nom_81123040",81123040,"Cascami e avanzi di germanio (escl. ceneri e residui contenenti germanio)",
"combined_nom_81123090",81123090,"Lavori di germanio, n.n.a.",
"combined_nom_81124010",81124010,"Vanadio greggio",
"combined_nom_81124090",81124090,"Lavori di vanadio, n.n.a.",
"combined_nom_81125100",81125100,"Tallio greggio; polveri di tallio",
"combined_nom_81125200",81125200,"Cascami e avanzi di tallio (escl. ceneri e residui contenenti tallio)",
"combined_nom_81125900",81125900,"Lavori di tallio, n.n.a.",
"combined_nom_81129210",81129210,"Afnio ""celtio"" greggio; polveri di afnio ""celtio""; cascami e avanzi di afnio ""celtio"" (escl. ceneri e residui contenenti afnio ""celtio"")",
"combined_nom_81129231",81129231,"Niobio ""colombio"" e renio, greggi; polveri di niobio ""colombio"" o renio",
"combined_nom_81129239",81129239,"Cascami e avanzi di niobio ""colombio"" o renio (escl. ceneri e residui contenenti tali metalli)",
"combined_nom_81129250",81129250,"Cascami e avanzi di gallio e indio (escl. ceneri e residui contenenti tali metalli)",
"combined_nom_81129281",81129281,"Indio greggio; polveri di indio",
"combined_nom_81129289",81129289,"Gallio greggi; polveri di gallio",
"combined_nom_81129910",81129910,"Lavori di afnio ""celtio"", n.n.a.",
"combined_nom_81129930",81129930,"Lavori di niobio e di renio",
"combined_nom_81129980",81129980,"Lavori di gallio o indio, n.n.a.",
"combined_nom_81130020",81130020,"cermet greggio",
"combined_nom_81130040",81130040,"Cascami e avanzi di cermet (escl. ceneri e residui contenenti cermet)",
"combined_nom_81130090",81130090,"Lavori di cermet, n.n.a.",
"combined_nom_82000000",82000000,"Merci del capitolo 82 al di sotto della soglia di assimilazione",
"combined_nom_82011000",82011000,"Vanghe e pale, con parte operante di metalli comuni","Numero dei pezzi"
"combined_nom_82012000",82012000,"Forche e forconi, con parte operante di metalli comuni","Numero dei pezzi"
"combined_nom_82013000",82013000,"Picconi, picozze, zappe, zappette, rastrelli e raschiatoi",
"combined_nom_82014000",82014000,"Asce, roncole e simili utensili taglienti, con parte operante di metalli comuni",
"combined_nom_82015000",82015000,"Forbici per potare, incl. le forbici ""trinciapollo"" utilizzabili con una mano, con parte operante di metalli comuni","Numero dei pezzi"
"combined_nom_82016000",82016000,"Cesoie da siepe, forbici per potare ed utensili simili, utilizzabili con due mani, con parte operante di metalli comuni",
"combined_nom_82019000",82019000,"Utensili agricoli, orticoli o forestali, a mano, con parte operante di metalli comuni, n.n.a.",
"combined_nom_82021000",82021000,"Seghe a mano, con parte lavorante di metalli comuni (escl. seghe a motore)",
"combined_nom_82022000",82022000,"Lame di seghe a nastro, di metalli comuni",
"combined_nom_82023100",82023100,"Lame di seghe circolari, incl. le frese-seghe, di metalli comuni, con parte operante di acciaio",
"combined_nom_82023900",82023900,"Lame di seghe circolari, incl. le frese-seghe, e loro parti, di metalli comuni, con parte operante di materie diverse dall'acciaio",
"combined_nom_82024000",82024000,"Catene di seghe dette ""taglienti"", di metalli comuni",
"combined_nom_82029100",82029100,"Lame di seghe diritte, per la lavorazione dei metalli, di metalli comuni",
"combined_nom_82029911",82029911,"Lame di seghe, incl. lame di seghe (non dentate), di metalli comuni, con parte operante di acciaio, per la lavorazione dei metalli (escl. lame di seghe a nastro, lame di seghe circolari, lame di seghe diritte)",
"combined_nom_82029919",82029919,"Lame di seghe, incl. lame di seghe (non dentate), di metalli comuni, con parte operante di acciaio, per la lavorazione di materie diverse dai metalli (escl. lame di seghe a nastro, lame di seghe circolari, frese-seghe, catene di seghe dette ""taglient",
"combined_nom_82029990",82029990,"Lame di seghe, incl. lame di seghe (non dentate), di metalli comuni, con parte operante di materie diverse dall'acciaio (escl. lame di seghe a nastro, lame di seghe circolari, frese-seghe, catene di seghe dette ""taglienti"")",
"combined_nom_82031000",82031000,"Lime, raspe ed utensili simili, a mano",
"combined_nom_82032010",82032010,"Pinzette e pinze, per depilare, di metalli comuni",
"combined_nom_82032090",82032090,"Pinze, tenaglie, pinzette ed utensili simili a mano, escluse quelle della voce precedente",
"combined_nom_82033000",82033000,"Cesoie per metalli ed utensili simili, a mano",
"combined_nom_82034000",82034000,"Tagliatubi, tagliabulloni, foratoi ed utensili simili, di metalli comuni",
"combined_nom_82041100",82041100,"Chiavi per dadi a mano, incl. le chiavi dinamometriche, di metalli comuni, ad apertura fissa",
"combined_nom_82041200",82041200,"Chiavi per dadi a mano, incl. le chiavi dinamometriche, di metalli comuni, ad apertura variabile",
"combined_nom_82042000",82042000,"Bussole di serraggio intercambiabili, anche con manico, di metalli comuni",
"combined_nom_82051000",82051000,"Utensili per forare, filettare o maschiare, a mano",
"combined_nom_82052000",82052000,"Martelli e mazze, con parte operante di metalli comuni",
"combined_nom_82053000",82053000,"Pialle, scalpelli, sgorbie e simili utensili taglienti per la lavorazione del legno, a mano",
"combined_nom_82054000",82054000,"Cacciaviti, a mano",
"combined_nom_82055100",82055100,"Utensili per uso domestico (non meccanici), con parte operante di metalli comuni, n.n.a.",
"combined_nom_82055910",82055910,"Utensili per muratori, modellatori, cementisti, gessai e pittori, di metalli comuni, n.n.a.",
"combined_nom_82055930",82055930,"Utensili a mano, per ribadire, fissare i tamponi, i cavicchi, ecc. , funzionanti con cartuccia deflagrante",
"combined_nom_82055990",82055990,"Utensili ed utensileria, a mano, incl. i diamanti tagliavetro, di metalli comuni, n.n.a.",
"combined_nom_82056000",82056000,"Lampade per saldare e simili (escl. apparecchi per saldatura a gas)",
"combined_nom_82057000",82057000,"Morse, sergenti e simili (escl. accessori o parti di macchine utensili)",
"combined_nom_82058000",82058000,"Incudini; fucine portatili; mole con sostegno, a mano o a pedale",
"combined_nom_82059000",82059000,"Assortimenti di oggetti di due o più sottovoci della voce 8205",
"combined_nom_82060000",82060000,"Utensili compresi in almeno due delle voci dal n. 8202 a 8205, condizionati per la vendita al minuto",
"combined_nom_82071300",82071300,"Utensili di perforazione o di sondaggio, intercambiabili, con parte operante di carburi metallici sinterizzati o di cermet",
"combined_nom_82071910",82071910,"Utensili di perforazione o di sondaggio, intercambiabili, e loro parti, con parte operante di diamante o di conglomerato diamantifero",
"combined_nom_82071990",82071990,"Utensili di perforazione o di sondaggio, intercambiabili, con parte operante di materie diverse dai carburi metallici sinterizzati, dai cermet, dal diamante e dal conglomerato diamantifero",
"combined_nom_82072010",82072010,"Filiere per trafilare o estrudere i metalli, con parte operante di diamante o di conglomerato diamantifero",
"combined_nom_82072090",82072090,"Filiere intercambiabili, per trafilare o estrudere i metalli, con parte operante di materie diverse dal diamante e dal conglomerato diamantifero",
"combined_nom_82073010",82073010,"Utensili per imbutire, stampare o punzonare, intercambiabili, per la lavorazione dei metalli",
"combined_nom_82073090",82073090,"Utensili per imbutire, stampare o punzonare, intercambiabili, per la lavorazione di materie diverse dai metalli",
"combined_nom_82074010",82074010,"Utensili per maschiare, intercambiabili, per la lavorazione dei metalli",
"combined_nom_82074030",82074030,"Utensili per filettare, intercambiabili, per la lavorazione dei metalli",
"combined_nom_82074090",82074090,"Utensili per maschiare o filettare, per la lavorazione di materie diverse dai metalli",
"combined_nom_82075010",82075010,"Utensili per forare, intercambiabili, con parte operante di diamante o di conglomerato diamantifero (escl. utensili di perforazione o di sondaggio nonchè utensili per maschiare)",
"combined_nom_82075030",82075030,"Punte da trapano per muratura, intercambiabili, con parte operante di materie diverse dal diamante o dal conglomerato diamantifero",
"combined_nom_82075050",82075050,"Utensili per forare, per la lavorazione dei metalli, con parte operante di carburi metallici sinterizzati",
"combined_nom_82075060",82075060,"Utensili per forare, per la lavorazione dei metalli, con parte operante di acciaio rapido",
"combined_nom_82075070",82075070,"Utensili per forare, per la lavorazione dei metalli, con parte operante diversa dal diamante, conglomerato diamantifero, carburi metallici sinterizzati ed acciaio rapido",
"combined_nom_82075090",82075090,"Utensili per forare, per la lavorazione di materie diverse dai metalli, esclusi quelli della voce 8207.50-100, e le punte da trapano per muratura",
"combined_nom_82076010",82076010,"Utensili per alesare o scanalare, intercambiabili, con parte operante di diamante o di conglomerato diamantifero",
"combined_nom_82076030",82076030,"Utensili per alesare, intercambiabili, per la lavorazione dei metalli",
"combined_nom_82076050",82076050,"Utensili per alesare, intercambiabili, per la lavorazione di materie diverse dai metalli, con parte operante di materie diverse dal diamante o dal conglomerato diamantifero",
"combined_nom_82076070",82076070,"Utensili per scanalare, intercambiabili, per la lavorazione dei metalli",
"combined_nom_82076090",82076090,"Utensili per scanalare, intercambiabili, per la lavorazione di materie diverse dai metalli, con parte operante di materie diverse dal diamante o dal conglomerato diamantifero",
"combined_nom_82077010",82077010,"Utensili per fresare, per la lavorazione dei metalli, con parte operante di carburi metallici sinterizzati, escluse le frese a codolo",
"combined_nom_82077031",82077031,"Frese con codolo, per la lavorazione dei metalli, con parte operante non di carburi metallici sinterizzati",
"combined_nom_82077035",82077035,"Frese-madri, per la lavorazione dei metalli, con parte operante non di carburi metallici sinterizzati",
"combined_nom_82077038",82077038,"Utensili per fresare, per la lavorazione dei metalli, con parte operante non di carburi metallici sinterizzati, escluse le frese a codolo e le frese-madri",
"combined_nom_82077090",82077090,"Utensili per fresare, per la lavorazione di materie diverse dai metalli codolo",
"combined_nom_82078011",82078011,"Utensili per tornire, intercambiabili, per la lavorazione dei metalli, con parte operante di carburi metallici sinterizzati o di cermet",
"combined_nom_82078019",82078019,"Utensili per tornire, intercabiabili, per la lavorazione dei metalli, con parte operante di materie diverse dai carburi metallici sinterizzati e dal cermet",
"combined_nom_82078090",82078090,"Utensili per tornire, intercambiabili, per la lavorazione di materie diverse dai metalli",
"combined_nom_82079010",82079010,"Utensili intercambiabili per utensileria a mano, anche meccanica o per macchine utensili, con parte operante di diamante o di conglomerato diamantifero, n.n.a.",
"combined_nom_82079030",82079030,"Lame da cacciavite, di metalli comuni",
"combined_nom_82079050",82079050,"Utensili per tagliare ingranaggi, per l'impiego a mano, con parte operante diversa dal diamante o conglomerato diamantifero",
"combined_nom_82079071",82079071,"Utensili intercambiabili per utensileria a mano, anche meccanica o per macchine utensili, per la lavorazione dei metalli, con parte operante di carburi metallici sinterizzati o di cermet, n.n.a.",
"combined_nom_82079078",82079078,"Utensili intercambiabili per utensileria a mano, anche meccanica o per macchine utensili, per la lavorazione di materie diverse dai metalli, con parte operante di carburi metallici sinterizzati o di cermet, n.n.a.",
"combined_nom_82079091",82079091,"Utensili intercambiabili per utensileria a mano, anche meccanica o per macchine utensili, per la lavorazione dei metalli, con parte operante di materie diverse dal diamante o dal conglomerato diamantifero e dai carburi metallici sinterizzati o dal ce",
"combined_nom_82079099",82079099,"Utensili intercambiabili per utensileria a mano, anche meccanica o per macchine utensili, per la lavorazione di materie diverse dai metalli, con parte operante di materie diverse dal diamante o dal conglomerato diamantifero e dai carburi metallici si",
"combined_nom_82081000",82081000,"Coltelli e lame trancianti, di metalli comuni, per macchine o apparecchi meccanici, per la lavorazione dei metalli",
"combined_nom_82082000",82082000,"Coltelli e lame trancianti, di metalli comuni, per macchine o apparecchi meccanici, per la lavorazione del legno",
"combined_nom_82083010",82083010,"Coltelli circolari, di metalli comuni, per apparecchi da cucina o per macchine per l'industria alimentare",
"combined_nom_82083090",82083090,"Coltelli e lame trancianti, di metalli comuni, per apparecchi da cucina o per macchine per l'industria alimentare (escl. coltelli circolari)",
"combined_nom_82084000",82084000,"Coltelli e lame trancianti, di metalli comuni, per macchine agricole, orticole o forestali (escl. quelli per la lavorazione del legno)",
"combined_nom_82089000",82089000,"Coltelli e lame trancianti, di metalli comuni, per macchine opparecchi meccanici (escl. quelli per la lavorazione dei metalli e del legno, per apparecchi da cucina o per macchine per l'industria alimentare, per macchine agricole, orticole o forestali",
